,track_id,mp3_path,duration,tags,ambiental,ballad,calm,christmas,cool,dark,deep,dream,emotional,energetic,fun,groovy,happy,holiday,hopeful,inspiring,love,meditative,melancholic,mellow,melodic,motivational,party,positive,powerful,relaxing,retro,romantic,sad,slow,soft,sport,summer,upbeat,uplifting
106,track_0646803,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/646803.mp3,109.7,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,track_0646804,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/646804.mp3,144.9,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,track_0659900,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/659900.mp3,147.5,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,track_0659901,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/659901.mp3,183.5,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,track_0659902,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/659902.mp3,215.5,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,track_0659903,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/659903.mp3,179.5,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,track_0659904,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/659904.mp3,172.0,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,track_0661601,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/661601.mp3,219.9,['groovy'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,track_0661602,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/661602.mp3,175.3,['fun'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,track_0661603,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/661603.mp3,182.5,"['groovy', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,track_0661604,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/661604.mp3,205.0,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,track_0677104,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/677104.mp3,477.2,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,track_0682504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/682504.mp3,446.0,"['dark', 'dream']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,track_0682600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/682600.mp3,222.0,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,track_0683802,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/683802.mp3,216.3,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,track_0683804,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/683804.mp3,211.1,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,track_0697303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/697303.mp3,64.0,['fun'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,track_0702500,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/702500.mp3,115.5,['melancholic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,track_0702502,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/702502.mp3,105.0,"['love', 'romantic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,track_0702503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/702503.mp3,151.8,['dream'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,track_0708401,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/708401.mp3,181.9,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,track_0718300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/718300.mp3,209.3,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,track_0718301,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/718301.mp3,152.5,"['melancholic', 'retro']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,track_0718304,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/718304.mp3,213.6,['cool'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,track_0727904,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/727904.mp3,134.8,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,track_0757500,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/757500.mp3,107.0,"['dream', 'love', 'melodic']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,track_0784902,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/784902.mp3,202.3,['sport'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,track_0810100,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/810100.mp3,313.9,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,track_0816200,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/816200.mp3,182.4,"['emotional', 'love', 'soft']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,track_0816201,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/816201.mp3,138.5,"['dream', 'emotional', 'love']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,track_0816202,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/816202.mp3,200.9,"['emotional', 'love', 'soft']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,track_0818600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/818600.mp3,76.9,['powerful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,track_0824300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/824300.mp3,162.3,"['dark', 'deep']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,track_0824301,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/824301.mp3,206.7,['powerful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,track_0824302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/824302.mp3,183.7,"['hopeful', 'powerful']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,track_0824303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/824303.mp3,175.7,['powerful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,track_0840600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/840600.mp3,184.1,['happy'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,track_0842401,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/842401.mp3,266.6,"['powerful', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
144,track_0842402,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/842402.mp3,270.6,"['powerful', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145,track_0842403,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/842403.mp3,231.6,"['powerful', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
146,track_0843404,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/843404.mp3,233.7,"['emotional', 'soft']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,track_0847200,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/847200.mp3,65.4,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,track_0865201,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/865201.mp3,211.7,['melancholic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,track_0872000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/872000.mp3,395.2,['uplifting'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,track_0872001,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/872001.mp3,307.4,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,track_0872003,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/872003.mp3,294.3,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,track_0873804,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/873804.mp3,224.0,['slow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,track_0880702,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/880702.mp3,703.9,['christmas'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,track_0887202,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/887202.mp3,193.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,track_0887203,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/887203.mp3,338.9,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,track_0887204,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/887204.mp3,211.3,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,track_0890103,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/890103.mp3,151.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,track_0892004,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/892004.mp3,161.5,['groovy'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,track_0893400,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/893400.mp3,54.0,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,track_0893401,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/893401.mp3,42.0,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,track_0893402,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/893402.mp3,70.0,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,track_0893403,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/893403.mp3,40.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,track_0893404,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/893404.mp3,39.1,['christmas'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,track_0896604,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/896604.mp3,247.7,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,track_0902704,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/902704.mp3,268.6,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,track_0903600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/903600.mp3,155.6,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,track_0903601,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/903601.mp3,157.9,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,track_0903602,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/903602.mp3,131.7,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169,track_0903603,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/903603.mp3,235.4,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170,track_0903604,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/903604.mp3,141.7,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171,track_0912701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/912701.mp3,293.3,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,track_0913700,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/913700.mp3,269.3,['retro'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,track_0913701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/913701.mp3,298.0,['retro'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,track_0913702,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/913702.mp3,318.0,['retro'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,track_0920000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/920000.mp3,202.2,['dream'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,track_0920001,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/920001.mp3,234.1,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,track_0926201,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/926201.mp3,198.1,"['ballad', 'slow']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,track_0926202,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/926202.mp3,134.0,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,track_0926203,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/926203.mp3,238.7,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,track_0933502,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/933502.mp3,259.1,"['love', 'meditative']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,track_0937102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/937102.mp3,1112.6,"['dream', 'melancholic']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,track_0939804,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/939804.mp3,99.9,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,track_0945200,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/945200.mp3,183.6,"['happy', 'summer']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,track_0945201,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/945201.mp3,196.6,"['happy', 'summer']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,track_0945202,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/945202.mp3,145.3,"['happy', 'summer']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,track_0945203,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/945203.mp3,272.5,"['happy', 'summer']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,track_0945204,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/945204.mp3,192.9,"['happy', 'summer']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,track_0950100,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/950100.mp3,295.5,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,track_0950101,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/950101.mp3,251.6,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,track_0950102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/950102.mp3,256.4,"['energetic', 'melodic']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,track_0950103,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/950103.mp3,278.0,"['energetic', 'melodic']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,track_0950104,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/950104.mp3,308.9,"['energetic', 'melodic']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,track_0950302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/950302.mp3,150.9,['slow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194,track_0952001,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/952001.mp3,168.6,['love'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,track_0956102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/956102.mp3,324.0,['soft'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,track_0956103,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/956103.mp3,240.2,['soft'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,track_0963401,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/963401.mp3,205.7,"['emotional', 'love']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,track_0965303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/965303.mp3,199.3,['christmas'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,track_0965304,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/965304.mp3,97.3,['christmas'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,track_0966300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/966300.mp3,49.4,['slow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,track_0966301,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/966301.mp3,98.6,['slow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,track_0966302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/966302.mp3,113.3,['slow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,track_0969703,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/969703.mp3,186.2,['fun'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,track_0970600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/970600.mp3,199.8,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,track_0970601,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/970601.mp3,221.4,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,track_0974304,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/974304.mp3,64.7,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,track_0975402,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/975402.mp3,198.2,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,track_0979204,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/979204.mp3,210.1,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,track_0985000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/985000.mp3,256.1,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,track_0988503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/988503.mp3,75.2,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,track_0988504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/988504.mp3,232.9,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,track_0998102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/998102.mp3,205.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,track_1009600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1009600.mp3,93.7,['romantic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
