file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
metal.00036.wav,0.087,0.116,1.563,1.277,0.16,0.049,0.112,0.029,143.555,2656.827,417.483,2321.732,186.759,2688.733,159.774,2688.733,159.774,21.788,12.8,14.811,14.429,15.219,17.26,42.941,4.428,3.864,3.815,2.875,2.314,2.318,1.95,5306.627,739.339,-71.256,82.352,-30.179,56.48,-10.88,26.829,-15.819,25.346,-15.637,17.771,-13.065,14.623,-14.287,9.54,-10.38,8.101,-7.466,5.429,-4.404,3.052,26.921,16.425,13.301,10.628,9.352,7.807,7.987,6.443,6.821,7.512,7.126,6.18,6.899,5.848,5.799,6.416,5.126,5.766,5.73,5.686,0.449,0.451,0.482,0.57,0.594,0.579,0.543,0.528,0.557,0.512,0.512,0.445,0.25,0.244,0.241,0.264,0.274,0.288,0.273,0.261,0.27,0.254,0.282,0.236
metal.00071.wav,0.091,0.123,1.59,1.558,0.154,0.055,0.115,0.044,86.133,2797.113,503.759,2409.13,211.087,2735.141,177.645,2735.141,177.645,15.77,13.381,16.197,15.349,15.291,15.453,42.98,3.572,4.025,4.079,2.967,2.458,1.69,2.848,5666.313,793.475,-78.593,80.883,-24.587,47.032,-23.745,27.427,-17.417,22.278,-13.532,21.572,-11.102,15.584,-9.702,10.521,-8.837,6.218,-4.764,4.53,-3.424,3.171,63.977,19.081,14.799,11.629,10.049,8.441,9.369,8.59,7.159,8.879,7.308,6.166,7.357,5.976,5.871,5.779,5.958,4.95,5.853,5.451,0.455,0.601,0.507,0.493,0.493,0.486,0.49,0.445,0.528,0.415,0.407,0.44,0.256,0.316,0.287,0.278,0.286,0.285,0.296,0.253,0.307,0.247,0.255,0.259
metal.00067.wav,0.107,0.141,1.68,1.502,0.12,0.038,0.136,0.038,135.999,2258.611,426.287,2070.515,256.167,2469.718,244.988,2469.718,244.988,18.432,14.82,17.849,16.017,16.663,18.889,40.07,3.368,3.998,4.066,3.073,2.678,3.294,3.009,4384.605,825.59,-82.471,97.357,-34.386,71.425,-3.302,17.391,-9.033,16.027,-19.019,12.089,-9.574,13.961,-14.46,7.962,-7.128,5.173,-7.206,0.67,-4.832,-2.107,38.663,17.99,17.438,13.746,9.271,9.173,9.198,7.637,7.779,6.764,7.371,7.541,7.064,7.757,6.505,6.168,6.66,6.528,6.373,5.362,0.47,0.409,0.486,0.442,0.503,0.427,0.391,0.411,0.448,0.488,0.484,0.662,0.237,0.277,0.305,0.231,0.285,0.244,0.245,0.276,0.247,0.29,0.208,0.292
metal.00051.wav,0.178,0.229,1.349,0.69,0.228,0.049,0.226,0.035,107.666,3389.422,426.355,2462.448,221.396,2767.914,237.158,2767.914,237.158,19.937,13.473,16.783,15.997,15.69,16.2,41.492,4.705,3.522,4.211,3.353,2.455,1.734,11.649,6156.731,691.544,9.631,54.676,-21.033,60.163,-21.079,32.138,-15.841,21.444,-8.721,19.366,-12.375,19.749,-10.802,12.309,-8.369,8.234,-7.088,4.323,-7.337,6.025,21.395,16.101,14.867,12.206,9.345,9.035,8.484,8.61,6.983,8.66,6.589,8.269,6.996,7.031,5.619,6.697,5.482,5.987,5.162,5.618,0.592,0.692,0.627,0.496,0.444,0.37,0.449,0.541,0.523,0.53,0.443,0.499,0.267,0.259,0.276,0.245,0.238,0.189,0.24,0.299,0.272,0.263,0.229,0.265
metal.00031.wav,0.176,0.224,1.195,0.378,0.125,0.042,0.221,0.04,135.999,2553.51,408.234,2409.333,199.613,2783.52,185.167,2783.52,185.167,22.113,14.712,16.394,15.796,15.684,16.101,43.771,4.864,3.919,3.761,2.949,2.533,1.97,5.976,5430.98,762.109,-12.478,91.327,-23.096,50.995,-12.103,30.939,-15.009,23.068,-14.287,23.081,-17.699,13.163,-15.206,3.96,-9.093,5.565,-9.847,5.635,-7.048,1.423,28.287,14.797,12.73,12.807,9.813,7.294,10.499,7.266,8.094,8.495,7.239,6.393,7.375,6.307,6.094,6.284,5.606,5.686,5.33,5.725,0.377,0.436,0.452,0.59,0.417,0.336,0.34,0.412,0.604,0.48,0.498,0.398,0.26,0.299,0.21,0.302,0.23,0.216,0.22,0.239,0.331,0.22,0.309,0.246
metal.00098.wav,0.108,0.154,2.459,4.369,0.116,0.061,0.139,0.067,151.999,2211.587,624.819,2115.424,358.815,2538.408,319.036,2538.408,319.036,24.328,14.083,16.431,15.889,16.163,17.594,40.254,5.192,4.616,4.986,3.629,2.612,2.596,4.881,4457.515,1261.713,-95.365,92.08,-28.032,52.79,-3.018,25.402,-6.129,20.093,-10.224,12.404,-8.271,11.692,-9.264,2.8,-4.435,5.5,-6.271,3.832,-0.419,4.656,80.396,20.796,31.505,9.694,11.698,11.141,11.197,9.272,8.229,8.381,6.866,6.513,7.349,6.524,6.02,5.201,6.092,5.735,7.056,4.938,0.49,0.564,0.591,0.471,0.495,0.505,0.589,0.646,0.483,0.422,0.404,0.469,0.266,0.283,0.301,0.244,0.289,0.27,0.269,0.246,0.23,0.29,0.265,0.268
metal.00028.wav,0.115,0.145,1.053,0.109,0.18,0.036,0.144,0.016,135.999,2773.093,375.086,2251.109,206.626,2612.338,169.617,2612.338,169.617,19.368,14.05,16.699,16.234,16.107,16.754,44.531,3.593,3.711,3.675,2.636,2.229,2.241,1.942,5332.557,798.051,-28.052,84.023,-43.711,47.976,-22.456,19.914,-25.19,24.793,-13.114,24.668,-16.413,17.555,-15.414,8.637,-9.942,7.064,-9.483,8.43,-3.532,2.629,13.442,14.136,13.26,8.344,7.218,6.443,7.816,5.839,5.758,6.65,5.609,5.27,5.56,5.59,5.359,4.948,4.759,5.101,5.17,5.469,0.434,0.477,0.4,0.57,0.519,0.532,0.526,0.443,0.485,0.45,0.579,0.369,0.261,0.244,0.189,0.291,0.26,0.265,0.283,0.237,0.264,0.238,0.294,0.194
metal.00063.wav,0.074,0.096,1.393,0.811,0.152,0.031,0.094,0.02,129.199,2455.891,351.057,2039.238,230.308,2445.633,196.517,2445.633,196.517,20.341,15.424,16.587,18.154,16.795,18.182,41.201,3.695,3.823,4.297,3.632,2.63,2.425,2.004,4541.807,847.281,-93.556,89.865,-55.885,51.638,-5.575,28.791,-13.897,27.358,-15.318,22.837,-12.411,9.705,-19.734,-0.776,-9.102,12.421,-5.462,4.241,-10.87,-2.943,26.446,15.297,12.465,7.454,8.205,8.485,7.557,7.433,7.807,6.729,6.31,5.834,6.029,6.518,6.967,6.569,7.09,6.53,5.762,6.042,0.331,0.333,0.325,0.441,0.56,0.389,0.359,0.458,0.643,0.586,0.383,0.356,0.228,0.244,0.23,0.253,0.325,0.245,0.258,0.271,0.302,0.288,0.246,0.249
metal.00027.wav,0.132,0.168,1.151,0.316,0.128,0.029,0.165,0.03,129.199,2396.181,280.977,2218.811,155.075,2617.149,133.909,2617.149,133.909,14.282,14.001,15.856,14.741,15.24,16.623,42.989,2.867,3.659,3.897,2.697,2.102,1.943,2.225,4864.064,609.881,-36.471,94.804,-36.599,54.998,-8.22,29.67,-13.694,28.706,-11.989,19.369,-15.658,13.938,-11.962,7.535,-11.912,5.482,-9.26,6.181,-4.314,1.821,27.348,12.383,9.766,10.928,10.322,7.722,7.825,7.122,6.791,6.106,5.726,5.275,5.428,5.369,5.744,5.457,6.113,5.469,5.271,5.157,0.423,0.392,0.428,0.478,0.46,0.488,0.39,0.408,0.587,0.618,0.574,0.456,0.246,0.259,0.268,0.298,0.235,0.296,0.235,0.219,0.289,0.269,0.282,0.25
metal.00015.wav,0.089,0.112,1.105,0.197,0.169,0.036,0.111,0.014,129.199,2957.088,358.182,2464.567,166.22,2767.618,152.823,2767.618,152.823,21.109,13.728,15.762,14.409,15.484,15.88,43.071,4.464,3.383,3.755,2.493,2.0,2.27,2.241,5799.335,616.928,-76.771,67.998,-11.245,76.376,-17.468,25.336,-17.894,20.366,-21.41,14.217,-15.764,12.514,-18.499,10.83,-13.696,4.866,-11.972,1.643,-7.637,2.228,23.009,15.056,10.704,14.464,11.887,7.773,8.198,7.949,6.515,6.213,5.328,4.648,5.393,4.804,4.61,4.562,4.395,4.618,4.928,4.41,0.498,0.387,0.401,0.458,0.537,0.477,0.542,0.62,0.524,0.482,0.477,0.522,0.258,0.209,0.225,0.259,0.294,0.241,0.249,0.281,0.253,0.263,0.243,0.268
metal.00035.wav,0.219,0.278,0.96,-0.004,0.163,0.057,0.271,0.062,117.454,2828.282,493.186,2340.816,290.102,2654.958,285.554,2654.958,285.554,19.414,14.308,14.569,14.222,15.524,16.521,46.517,4.781,3.564,3.577,2.653,2.228,2.403,3.695,5608.417,854.976,13.522,78.021,-32.996,55.545,-9.967,35.407,-17.642,29.054,-11.244,14.013,-10.088,16.531,-8.481,5.918,-11.87,6.442,-11.155,-0.198,-2.183,1.393,43.548,18.592,20.108,10.787,7.634,8.875,9.198,8.495,8.46,9.293,7.077,8.663,5.817,7.275,5.899,7.326,5.47,7.591,4.825,5.379,0.565,0.805,0.707,0.543,0.45,0.372,0.317,0.395,0.57,0.507,0.38,0.427,0.203,0.221,0.213,0.243,0.257,0.232,0.201,0.23,0.283,0.255,0.229,0.23
metal.00068.wav,0.077,0.103,1.505,1.266,0.131,0.042,0.098,0.032,161.499,2275.622,462.568,2069.372,263.759,2457.075,240.991,2457.075,240.991,18.278,14.104,15.427,16.076,15.704,17.829,39.893,3.742,4.063,3.987,3.468,2.608,2.931,3.579,4570.984,867.53,-99.902,106.374,-40.669,52.72,-20.739,25.279,-11.827,22.089,-12.477,13.769,-14.385,15.97,-11.72,5.769,-9.163,3.634,-8.889,2.384,-3.685,0.158,61.733,22.196,16.791,11.758,14.952,10.337,10.147,8.147,8.662,7.538,7.256,6.906,6.401,5.978,5.905,6.086,6.304,5.995,5.932,5.657,0.47,0.413,0.367,0.485,0.648,0.461,0.333,0.365,0.483,0.613,0.455,0.452,0.29,0.253,0.244,0.244,0.298,0.26,0.225,0.24,0.251,0.317,0.242,0.258
metal.00090.wav,0.12,0.148,0.954,-0.114,0.085,0.042,0.147,0.019,89.103,2117.647,474.193,2215.986,253.203,2638.466,209.637,2638.466,209.637,26.173,14.641,15.47,16.698,17.995,17.795,41.809,4.457,3.439,3.777,3.097,3.329,2.595,2.677,4654.661,902.969,-93.5,100.652,-23.348,52.502,-7.753,39.601,-7.774,26.735,-12.486,11.752,-10.55,23.035,-9.959,4.171,-12.797,1.795,-2.026,1.936,-9.063,-7.045,30.079,19.378,15.059,10.601,6.863,7.143,7.406,5.908,6.988,6.712,6.259,7.836,7.738,6.716,6.667,5.332,6.974,7.61,5.697,6.799,0.413,0.323,0.364,0.431,0.502,0.443,0.248,0.238,0.361,0.529,0.647,0.618,0.252,0.254,0.248,0.278,0.318,0.234,0.154,0.215,0.246,0.282,0.327,0.29
metal.00082.wav,0.103,0.137,1.712,1.654,0.141,0.031,0.132,0.039,123.047,2382.67,306.934,2091.711,182.574,2445.298,182.498,2445.298,182.498,17.849,13.725,15.359,15.655,15.417,17.425,41.338,4.066,3.793,3.678,2.849,2.253,2.789,2.662,4751.477,535.047,-57.637,101.433,-41.502,55.128,-23.352,28.156,-12.14,18.152,-15.434,11.893,-10.81,9.398,-12.282,4.809,-12.406,5.426,-8.853,0.046,-3.188,-3.368,27.827,14.465,13.409,10.437,8.008,7.616,8.604,7.284,8.931,7.035,7.662,6.186,6.647,5.376,6.41,5.987,6.187,5.606,5.542,5.656,0.437,0.444,0.466,0.659,0.611,0.528,0.519,0.495,0.579,0.553,0.515,0.44,0.239,0.245,0.214,0.293,0.256,0.25,0.264,0.238,0.274,0.257,0.255,0.224
metal.00029.wav,0.07,0.091,1.518,1.174,0.163,0.058,0.089,0.021,123.047,2913.861,502.925,2484.963,176.864,2790.905,151.002,2790.905,151.002,22.931,14.517,17.678,16.857,15.879,16.35,43.149,4.669,3.519,3.949,3.629,2.467,2.188,2.455,5899.931,673.033,-103.6,73.845,-16.142,53.168,-25.08,33.997,-13.657,25.986,-18.905,18.668,-12.786,9.547,-16.154,8.774,-12.541,5.372,-8.105,6.67,-4.5,2.926,36.723,17.629,13.686,12.716,12.914,12.028,10.097,9.537,8.008,7.372,6.888,5.653,6.871,6.511,5.838,6.152,5.795,6.186,6.363,6.082,0.426,0.352,0.408,0.44,0.453,0.581,0.45,0.471,0.452,0.46,0.421,0.365,0.302,0.24,0.269,0.307,0.248,0.319,0.234,0.28,0.293,0.28,0.292,0.234
metal.00004.wav,0.05,0.064,1.217,0.463,0.192,0.049,0.063,0.01,135.999,3347.213,509.992,2835.545,233.318,3224.824,204.353,3224.824,204.353,19.551,13.077,14.017,14.502,15.887,15.989,36.54,4.726,3.237,3.336,2.646,2.202,1.73,7.152,6859.449,893.753,-107.107,47.655,-8.623,38.406,8.469,9.544,1.012,20.752,0.712,11.783,1.167,11.065,-2.538,7.583,-4.199,7.08,-6.623,4.545,-4.265,4.289,33.556,17.949,13.503,13.516,10.141,9.807,10.556,8.964,7.924,7.987,7.048,6.536,6.602,6.529,6.064,6.069,6.277,5.69,5.524,5.697,0.593,0.624,0.648,0.552,0.623,0.636,0.605,0.671,0.716,0.698,0.621,0.569,0.213,0.221,0.25,0.195,0.201,0.223,0.193,0.217,0.218,0.221,0.217,0.2
metal.00099.wav,0.134,0.181,1.754,1.82,0.108,0.057,0.17,0.061,143.555,2352.538,558.769,2233.136,262.824,2620.079,217.392,2620.079,217.392,24.559,13.725,16.78,15.797,15.63,17.022,41.762,5.236,3.735,4.234,3.619,2.415,1.959,4.591,4876.18,981.651,-66.654,88.342,-27.537,53.175,-9.175,27.96,-8.095,26.285,-8.231,12.675,-7.124,13.67,-8.359,7.956,-6.29,8.116,-4.963,6.167,0.383,2.701,45.973,20.566,20.26,13.882,12.86,11.028,10.499,8.168,8.299,8.279,7.418,7.269,6.037,6.278,6.442,7.024,5.703,6.153,7.282,5.893,0.559,0.556,0.647,0.526,0.51,0.504,0.476,0.507,0.479,0.535,0.44,0.466,0.279,0.23,0.299,0.233,0.255,0.311,0.251,0.305,0.273,0.291,0.259,0.252
metal.00061.wav,0.082,0.107,1.415,0.879,0.167,0.046,0.105,0.024,107.666,2703.38,458.844,2196.506,242.421,2575.693,204.957,2575.693,204.957,20.074,14.725,14.941,15.682,15.522,17.159,41.848,3.399,3.889,3.748,3.005,2.175,2.441,2.482,5077.339,916.488,-74.084,80.069,-46.954,51.011,-9.125,31.771,-6.379,24.855,-19.135,20.784,-11.671,13.842,-16.467,7.746,-10.607,7.5,-10.356,4.984,-8.216,1.232,28.223,16.861,15.455,9.284,8.114,9.447,9.988,6.833,7.97,6.803,6.81,5.708,5.94,5.808,5.439,5.518,6.437,6.321,6.345,5.655,0.414,0.376,0.417,0.536,0.677,0.551,0.489,0.545,0.556,0.613,0.494,0.414,0.265,0.237,0.255,0.257,0.276,0.258,0.25,0.27,0.253,0.295,0.252,0.242
disco.00038.wav,0.088,0.121,1.841,2.205,0.168,0.075,0.113,0.043,123.047,3312.36,742.178,2991.489,337.646,3463.903,251.579,3463.903,251.579,26.062,15.267,19.0,19.779,18.371,16.973,14.825,6.339,4.358,4.875,4.033,3.169,2.441,1.622,7001.18,1339.907,-77.409,52.196,-9.003,12.858,8.562,2.892,8.934,4.01,-7.349,-2.26,0.961,-1.045,-3.766,-3.532,-2.433,-4.886,-1.855,-4.173,-1.665,3.507,42.248,21.775,22.021,17.299,12.892,14.915,12.435,9.923,9.494,9.62,8.181,8.644,7.867,7.466,8.432,10.274,9.983,10.575,8.206,9.034,0.397,0.332,0.372,0.337,0.413,0.484,0.402,0.447,0.359,0.303,0.284,0.305,0.298,0.274,0.311,0.275,0.289,0.324,0.293,0.334,0.284,0.246,0.273,0.254
disco.00080.wav,0.045,0.067,2.625,5.249,0.085,0.049,0.059,0.032,99.384,2142.377,749.54,2414.388,322.992,2879.386,219.847,2879.386,219.847,21.969,16.233,19.048,18.339,18.538,19.663,38.991,3.565,3.791,5.327,4.832,4.176,4.823,2.9,4955.46,1537.522,-219.365,94.683,12.111,48.874,-7.217,16.649,-15.095,21.723,-20.006,13.251,-15.705,5.066,-15.284,0.085,-9.213,0.244,-9.558,-0.749,-4.541,-3.683,57.659,24.543,21.658,16.426,11.792,17.304,10.985,8.272,10.311,9.857,8.906,8.495,8.561,7.901,7.883,7.155,8.502,7.581,7.849,6.842,0.349,0.459,0.293,0.308,0.34,0.545,0.492,0.358,0.461,0.355,0.429,0.305,0.268,0.313,0.237,0.295,0.266,0.352,0.333,0.267,0.33,0.238,0.348,0.253
disco.00069.wav,0.087,0.115,2.178,3.704,0.084,0.036,0.112,0.042,107.666,1964.141,440.742,2213.465,206.988,2684.562,156.268,2684.562,156.268,20.198,13.137,17.176,17.138,18.977,16.627,39.095,3.375,3.643,3.454,2.817,3.163,2.694,2.25,4565.106,836.567,-118.356,114.233,-6.763,37.389,-17.426,28.373,-23.716,9.279,-10.434,12.624,-5.141,12.254,-3.865,4.372,-9.243,3.481,-7.946,3.667,-6.156,2.697,38.651,17.578,16.425,11.401,9.517,9.893,8.532,7.524,7.145,6.65,6.328,5.68,5.194,5.746,5.746,5.439,5.316,5.838,5.952,5.775,0.563,0.318,0.342,0.546,0.405,0.489,0.36,0.395,0.289,0.274,0.33,0.346,0.341,0.203,0.241,0.332,0.227,0.357,0.25,0.287,0.24,0.224,0.255,0.235
disco.00026.wav,0.115,0.148,1.211,0.494,0.132,0.074,0.143,0.039,117.454,3012.772,883.477,2969.114,350.871,3455.76,253.395,3455.76,253.395,28.678,15.256,17.612,17.948,17.823,16.764,15.73,5.526,3.999,5.159,4.322,3.691,2.688,1.778,6578.21,1563.958,-68.019,66.349,11.857,21.979,9.759,6.691,1.599,3.809,0.95,4.77,-4.21,-0.065,-1.237,0.075,-1.134,-2.065,2.562,1.386,2.18,2.249,51.763,23.349,17.994,18.495,12.885,10.987,11.511,8.263,8.521,8.841,7.859,7.227,7.309,7.36,7.594,7.688,7.956,8.16,9.207,8.936,0.342,0.339,0.46,0.365,0.434,0.507,0.432,0.515,0.369,0.392,0.371,0.296,0.281,0.246,0.328,0.262,0.298,0.334,0.262,0.341,0.253,0.296,0.294,0.218
disco.00070.wav,0.085,0.117,2.03,2.709,0.135,0.039,0.111,0.037,107.666,2417.737,456.195,2313.069,252.78,2714.476,199.268,2714.476,199.268,17.513,13.64,17.475,17.058,17.757,16.944,41.74,3.433,3.696,3.69,3.097,2.735,2.25,2.538,5153.322,934.444,-81.713,97.606,-27.613,36.654,-17.255,30.748,-15.945,20.97,-16.218,17.412,-13.367,15.091,-10.38,10.253,-8.395,4.796,-7.948,2.296,-7.119,1.772,40.57,17.997,17.1,12.293,10.738,8.748,9.92,6.865,7.323,8.193,6.796,6.086,5.646,5.622,5.616,5.855,5.41,5.545,5.265,5.319,0.636,0.355,0.379,0.54,0.382,0.422,0.431,0.614,0.393,0.34,0.507,0.441,0.3,0.207,0.221,0.297,0.195,0.28,0.25,0.27,0.229,0.21,0.277,0.21
disco.00063.wav,0.235,0.314,1.042,0.391,0.1,0.058,0.294,0.111,129.199,2568.43,663.636,2626.053,352.076,3000.085,301.206,3000.085,301.206,22.039,13.202,16.731,16.066,16.199,15.846,39.733,5.288,3.594,3.95,3.368,2.7,2.099,10.555,5840.336,1251.429,-51.692,70.321,-3.898,49.741,1.595,35.71,-4.096,24.787,-9.71,22.044,-6.114,17.179,-2.78,11.958,-1.626,6.927,-2.913,4.913,-0.491,6.731,53.402,18.888,20.404,13.618,10.959,9.316,10.84,8.338,9.596,7.966,8.228,6.77,8.633,7.036,7.177,6.178,7.511,6.874,7.012,7.345,0.644,0.546,0.513,0.562,0.547,0.608,0.512,0.511,0.528,0.528,0.533,0.564,0.289,0.233,0.237,0.281,0.251,0.318,0.236,0.218,0.271,0.305,0.283,0.27
disco.00015.wav,0.173,0.221,1.113,0.239,0.09,0.039,0.216,0.046,123.047,2345.386,829.286,2803.245,566.085,3441.029,414.563,3441.029,414.563,27.684,13.835,18.366,20.417,18.813,18.371,15.05,5.925,3.639,4.267,4.16,3.51,3.711,1.87,5410.43,2274.479,-46.747,103.705,22.142,9.227,2.244,-4.805,4.799,0.956,-9.411,-1.07,-0.872,-5.276,-1.757,-3.655,-4.321,-0.086,-2.499,0.537,2.519,-3.544,50.213,29.799,19.992,13.596,12.062,10.682,11.907,7.515,7.655,9.351,7.736,7.066,7.731,6.678,6.284,5.987,6.604,5.72,6.131,6.847,0.388,0.323,0.464,0.387,0.52,0.392,0.453,0.474,0.298,0.447,0.309,0.5,0.253,0.225,0.311,0.272,0.307,0.259,0.291,0.307,0.172,0.317,0.184,0.315
disco.00020.wav,0.099,0.128,1.281,0.606,0.103,0.047,0.125,0.029,161.499,2090.419,716.312,2113.384,442.351,2597.376,376.033,2597.376,376.033,26.174,16.816,20.66,20.282,20.663,19.169,20.231,5.374,4.085,4.333,3.343,3.355,3.025,2.039,4322.587,1409.12,-104.112,105.872,-14.325,36.707,-10.336,16.794,-6.814,8.132,-4.465,0.976,-10.008,0.382,-1.702,2.97,-0.896,-3.061,-4.454,-6.517,-8.45,-2.776,54.955,37.723,20.948,15.306,14.12,9.351,8.751,8.628,8.164,8.887,8.822,7.991,7.501,7.46,6.945,6.305,7.08,6.945,8.238,7.988,0.343,0.343,0.322,0.413,0.293,0.247,0.349,0.245,0.284,0.296,0.413,0.564,0.264,0.311,0.263,0.321,0.27,0.215,0.317,0.225,0.27,0.255,0.295,0.359
disco.00025.wav,0.083,0.123,2.096,3.507,0.1,0.05,0.108,0.058,123.047,2360.697,759.635,2571.503,459.646,3190.118,374.763,3190.118,374.763,25.225,17.21,19.313,18.83,18.309,17.966,15.666,5.885,5.167,5.056,4.402,3.526,2.829,2.058,5007.944,1761.116,-124.138,90.155,-11.327,10.934,-1.148,-3.761,-0.859,-3.835,-3.702,-0.259,-5.818,-3.439,-4.631,-4.56,-5.49,-5.19,-4.595,-1.801,-1.322,-1.968,68.389,29.911,16.519,15.645,10.612,13.541,11.008,10.879,10.174,9.262,8.583,8.028,9.555,8.578,7.078,6.075,6.245,6.692,7.322,7.641,0.535,0.489,0.34,0.258,0.253,0.428,0.329,0.374,0.376,0.28,0.321,0.305,0.365,0.315,0.275,0.263,0.246,0.349,0.264,0.321,0.324,0.235,0.297,0.237
disco.00082.wav,0.137,0.2,2.352,4.075,0.138,0.077,0.181,0.086,123.047,2561.616,917.043,2388.588,469.201,2772.554,390.598,2772.554,390.598,17.325,15.411,18.611,18.543,18.705,17.757,39.964,4.643,4.27,4.111,3.844,3.535,3.877,9.967,5405.575,1649.59,-63.564,94.476,-13.447,32.769,-13.747,26.785,-19.415,24.663,-11.683,13.74,-9.46,8.847,-4.994,9.228,-3.48,1.499,-8.887,0.263,-5.46,-1.123,65.77,33.377,19.398,14.434,18.493,13.07,14.92,10.074,11.151,10.354,9.312,8.262,8.385,7.861,6.911,7.118,7.175,6.159,6.758,7.393,0.622,0.386,0.356,0.432,0.352,0.423,0.362,0.484,0.451,0.342,0.405,0.455,0.323,0.286,0.278,0.301,0.25,0.306,0.244,0.301,0.3,0.223,0.304,0.254
disco.00083.wav,0.067,0.094,1.888,2.5,0.09,0.054,0.088,0.033,117.454,1912.68,665.861,2204.594,380.551,2718.623,285.944,2718.623,285.944,18.196,15.131,17.382,17.971,17.993,17.019,38.756,4.861,4.581,4.417,4.192,3.725,2.895,3.302,4282.942,1533.469,-167.438,112.507,-4.582,37.099,-8.617,27.82,-14.707,18.518,-16.479,13.756,-13.327,10.207,-11.573,6.745,-9.195,4.895,-9.716,1.52,-5.569,-2.062,58.486,27.634,26.343,23.004,15.568,13.792,10.766,10.25,10.332,9.328,8.518,7.763,8.812,7.89,7.863,8.211,8.527,8.1,8.058,7.773,0.319,0.39,0.436,0.457,0.547,0.461,0.393,0.415,0.485,0.38,0.31,0.346,0.223,0.296,0.3,0.276,0.359,0.314,0.286,0.295,0.318,0.281,0.249,0.283
disco.00017.wav,0.086,0.13,2.816,6.215,0.121,0.065,0.116,0.059,123.047,2527.425,935.383,2667.409,548.092,3243.646,428.078,3243.646,428.078,29.559,14.134,18.358,17.578,17.734,17.208,15.33,5.849,3.813,4.039,3.724,3.122,2.79,1.982,5341.833,1964.781,-98.162,92.4,2.657,19.369,3.577,-1.749,-1.704,-3.181,-9.104,-4.084,-5.186,-5.482,-4.235,-3.768,-1.71,-5.583,-4.691,-2.715,-1.851,-3.103,58.651,29.334,20.76,16.839,13.791,11.847,8.583,8.629,8.812,7.345,8.068,7.249,6.828,5.923,5.849,6.578,5.474,6.239,7.7,5.479,0.489,0.364,0.527,0.431,0.383,0.434,0.378,0.523,0.271,0.289,0.45,0.345,0.344,0.197,0.315,0.301,0.257,0.312,0.219,0.343,0.175,0.201,0.311,0.2
disco.00043.wav,0.137,0.181,1.479,1.072,0.135,0.072,0.174,0.049,129.199,2851.519,1127.818,2759.863,736.531,3254.72,626.204,3254.72,626.204,25.047,16.312,19.867,18.643,19.382,19.037,16.2,5.118,4.436,4.96,3.676,3.312,3.506,1.941,5997.105,2433.901,-62.799,77.877,3.55,26.027,5.941,11.305,11.128,-1.964,1.835,9.169,4.072,0.999,5.614,0.686,-0.131,2.206,-1.852,-6.817,-3.2,-3.549,61.393,36.766,26.939,15.937,13.824,9.4,9.835,11.035,8.323,9.215,7.78,7.06,8.2,7.313,7.394,6.892,6.778,8.263,7.687,7.641,0.51,0.354,0.41,0.359,0.446,0.376,0.372,0.441,0.437,0.495,0.412,0.407,0.345,0.233,0.309,0.26,0.316,0.294,0.261,0.293,0.262,0.323,0.286,0.259
